ParticipantID,Trial,Saccade,Direction,Amplitude,Duration,PeakVelocity,MeanVelocity,Blink,StartTime,EndTime,StartX,StartY,EndX,EndY,StartYClean,EndYClean,Task,ParticipantGender,SearchOrder
1_2_f,3,5,RIGHT,2.41,26,156.22,92.58,false,3135,3160,894.6,613.8,1003.8,558.6,467.20000000000005,522.4,SocialEngagement,female,NA
1_2_f,3,6,DOWN,0.57,14,46.64,41.04,false,3441,3454,996.2,564.6,984.8,586.4,516.4,494.6,SocialEngagement,female,NA
1_2_f,3,7,UP,2.23,44,139.34,50.72,false,3836,3879,995.6,587.9,977.8,498.6,493.1,582.4,SocialEngagement,female,NA
1_2_f,3,8,DOWN,0.53,14,45.37,37.68,false,4604,4617,989.9,488.4,970.2,503.8,592.6,577.2,SocialEngagement,female,NA
1_2_f,3,9,DOWN,4.48,51,289.05,87.86,false,5228,5278,967.3,497.7,828.9,648.6,583.3,432.4,SocialEngagement,female,NA
1_2_f,4,1,UP,1.48,21,94.03,70.68,false,472,492,1006.2,532.5,984.6,475,548.5,606,SocialEngagement,female,NA
1_2_f,4,2,.,0.36,9,33.01,40.52,false,672,680,976.1,488.2,961.5,498.1,592.8,582.9,SocialEngagement,female,NA
1_2_f,4,3,DOWN,3.16,44,289.02,71.86,false,861,904,970.9,484.3,983.9,612,596.7,469,SocialEngagement,female,NA
1_2_f,4,4,.,0.46,18,51.12,25.77,false,1997,2014,985.3,625.2,964.9,636.7,455.79999999999995,444.29999999999995,SocialEngagement,female,NA
1_2_f,4,5,DOWN,0.71,19,55.93,37.39,false,2752,2770,968.8,643.8,958.4,672.2,437.20000000000005,408.79999999999995,SocialEngagement,female,NA
1_2_f,4,6,UP,0.65,12,53.33,54.29,false,3688,3699,954.5,653.1,960.7,626.6,427.9,454.4,SocialEngagement,female,NA
1_2_f,4,7,UP,1.3,24,91.93,54.35,false,3901,3924,962.5,618.3,981.2,566.8,462.70000000000005,514.2,SocialEngagement,female,NA
1_2_f,4,8,DOWN,1.27,37,144.08,34.3,false,4090,4126,979.3,588.8,995.9,639.4,492.20000000000005,441.6,SocialEngagement,female,NA
1_2_f,4,9,LEFT,2.02,35,158.89,57.64,false,4399,4433,1005.8,651.1,909.8,609.2,429.9,471.79999999999995,SocialEngagement,female,NA
1_2_f,4,10,UP,3.34,52,168.29,64.21,false,5158,5209,914.7,599.6,968.3,470.5,481.4,610.5,SocialEngagement,female,NA
1_2_f,4,11,DOWN,0.91,17,63.86,53.82,false,5350,5366,974.8,455.4,971.2,491.9,625.6,589.1,SocialEngagement,female,NA
1_2_f,4,12,DOWN,0.6,10,51.39,59.89,false,6261,6270,971.3,476.9,964.6,500.4,604.1,580.6,SocialEngagement,female,NA
1_2_f,5,1,UP,1.22,20,73.88,60.97,false,474,493,1011.4,537.3,992.7,490.2,543.7,590.8,SocialEngagement,female,NA
1_2_f,5,2,DOWN,0.85,191,1087.25,4.45,true,2974,3164,1005.8,487.8,994.5,520.9,593.2,560.1,SocialEngagement,female,NA
1_2_f,5,3,DOWN,2.7,47,171.54,57.35,false,3438,3484,989.3,528.8,989.6,638.9,552.2,442.1,SocialEngagement,female,NA
1_2_f,5,4,DOWN,0.6,13,48.77,46.3,false,3641,3653,993.4,655.1,987.4,679.7,425.9,401.29999999999995,SocialEngagement,female,NA
1_2_f,5,5,UP,3.53,51,187.64,69.15,false,4236,4286,986.9,668.6,978.4,524.5,412.4,556.5,SocialEngagement,female,NA
1_2_f,5,6,.,0.22,6,32.94,36.94,false,4526,4531,974.5,499.9,971.9,508.6,581.1,572.4,SocialEngagement,female,NA
1_2_f,5,7,DOWN,3.54,47,249.73,75.28,false,4937,4983,973.3,489.9,996.5,632.7,591.1,448.29999999999995,SocialEngagement,female,NA
1_2_f,5,8,.,0.41,15,34.23,27.11,false,5816,5830,998.6,635.5,994.4,652,445.5,429,SocialEngagement,female,NA
1_2_f,6,1,LEFT,0.86,212,1035.32,4.06,true,391,602,1040.8,555,994.5,561.4,526,519.6,SocialEngagement,female,NA
1_2_f,6,2,UP,1.18,18,80.08,65.35,false,655,672,993.6,553.8,996.9,506.4,527.2,574.6,SocialEngagement,female,NA
1_2_f,6,3,.,0.24,15,35.29,15.92,false,1024,1038,988.8,514.1,975.8,513.6,566.9,567.4,SocialEngagement,female,NA
1_2_f,6,4,DOWN,4.44,44,298.01,100.95,false,2635,2678,975.3,472.3,1093.5,629.9,608.7,451.1,SocialEngagement,female,NA
1_2_f,6,5,LEFT,3.9,49,253.34,79.65,false,3408,3456,1098.8,640.3,885.5,665.9,440.70000000000005,415.1,SocialEngagement,female,NA
1_2_f,6,6,UP,4.78,50,248.5,95.69,false,4716,4765,841.3,647,969.2,477,434,604,SocialEngagement,female,NA
1_2_f,6,7,DOWN,0.76,14,55.34,54.05,false,5719,5732,966.3,446.6,952,474.9,634.4,606.1,SocialEngagement,female,NA
1_2_f,6,8,DOWN,NA,51,900.85,NA,true,6299,6349,950.7,480.3,NA,NA,600.7,NA,SocialEngagement,female,NA
1_2_f,7,1,RIGHT,4.07,36,203.54,113,false,315,350,791.5,539,1014,541.2,542,539.8,SocialEngagement,female,NA
1_2_f,7,2,UP,1.19,18,85.6,65.89,false,501,518,999.3,537.8,963.4,498.1,543.2,582.9,SocialEngagement,female,NA
1_2_f,7,3,DOWN,3.14,49,177.61,64.14,false,824,872,965.9,493.6,928.8,618.2,587.4,462.79999999999995,SocialEngagement,female,NA
1_2_f,7,4,.,0.34,12,37.97,28.28,false,1099,1110,926.2,632,924,645.9,449,435.1,SocialEngagement,female,NA
1_2_f,7,5,.,0.46,12,43.34,38.59,false,2314,2325,919.5,635.5,915.6,654.4,445.5,426.6,SocialEngagement,female,NA
1_2_f,7,6,UP,3.91,49,181.54,79.75,false,2815,2863,916.3,644.8,994.7,496.8,436.20000000000005,584.2,SocialEngagement,female,NA
1_2_f,7,7,DOWN,0.61,11,44.64,55.8,false,3020,3030,995.9,481.3,986.9,505,599.7,576,SocialEngagement,female,NA
1_2_f,7,8,.,0.3,7,30.98,42.29,false,4751,4757,979.1,474.9,976.5,486.6,606.1,594.4,SocialEngagement,female,NA
1_2_f,7,9,.,0.3,7,32.03,42.56,false,5157,5163,972.8,481.9,964.9,471.5,599.1,609.5,SocialEngagement,female,NA
1_2_f,7,10,DOWN,5.22,51,264.03,102.3,false,5515,5565,961.7,482.7,832.3,672.6,598.3,408.4,SocialEngagement,female,NA
1_2_f,8,1,RIGHT,2.19,27,140.15,81.15,false,447,473,872.2,522,986.5,496.5,559,584.5,SocialEngagement,female,NA
1_2_f,8,2,.,0.26,6,27.55,42.83,false,623,628,976.2,503,963,506.4,578,574.6,SocialEngagement,female,NA
1_2_f,8,3,DOWN,4.33,51,285.33,84.81,false,2354,2404,980.4,482.8,881.6,642.6,598.2,438.4,SocialEngagement,female,NA
1_2_f,8,4,.,0.4,7,35.96,57.21,false,3412,3418,835.6,650.4,839.2,666.8,430.6,414.20000000000005,SocialEngagement,female,NA
1_2_f,8,5,RIGHT,3.46,28,201.31,123.52,false,3715,3742,834.8,653.2,1025.5,644.1,427.79999999999995,436.9,SocialEngagement,female,NA
1_2_f,8,6,UP,3.66,48,225.07,76.34,false,3971,4018,1026.3,636.7,960.1,495.9,444.29999999999995,585.1,SocialEngagement,female,NA
1_2_f,8,7,.,0.38,7,35.13,54.68,false,4172,4178,967.3,482.1,959.8,496.4,598.9,584.6,SocialEngagement,female,NA
2_2_f2,1,1,DOWN,10.43,64,538.24,163.01,false,326,389,793.4,243.9,818.5,663.4,837.1,417.6,VisualSearch,female,2
2_2_f2,1,2,LEFT,6.05,50,300.8,121.02,false,552,601,814.4,655.5,498.8,751,425.5,330,VisualSearch,female,2
2_2_f2,1,3,LEFT,3.7,28,216.68,132.17,false,695,722,464.8,772.2,275.3,698.8,308.79999999999995,382.20000000000005,VisualSearch,female,2
2_2_f2,1,4,LEFT,1.08,23,84.06,46.8,false,955,977,282.7,697.4,226.7,676.9,383.6,404.1,VisualSearch,female,2
2_2_f2,1,5,LEFT,0.7,11,54.25,63.67,false,1146,1156,227.4,712.3,194.8,694,368.70000000000005,387,VisualSearch,female,2
2_2_f2,1,6,DOWN,1.44,26,108.38,55.44,false,1419,1444,183.8,709.5,163.3,770.3,371.5,310.70000000000005,VisualSearch,female,2
2_2_f2,1,7,UP,2,25,114.07,80.1,false,1863,1887,153.3,757.9,209.5,681.8,323.1,399.20000000000005,VisualSearch,female,2
2_2_f2,1,8,RIGHT,1.28,23,90.11,55.82,false,2205,2227,205.2,730.1,279.9,723.9,350.9,357.1,VisualSearch,female,2
2_2_f2,1,9,RIGHT,2.01,23,133.24,87.25,false,2441,2463,281.2,708.9,387.3,743.8,372.1,337.20000000000005,VisualSearch,female,2
2_2_f2,1,10,LEFT,1.38,20,90.23,68.82,false,2703,2722,376.6,731.9,299.6,717.1,349.1,363.9,VisualSearch,female,2
2_2_f2,1,11,LEFT,1.6,25,103.46,63.94,false,2872,2896,310.5,723.5,220.8,742.6,357.5,338.4,VisualSearch,female,2
2_2_f2,1,12,RIGHT,1.21,18,78.64,66.95,false,3474,3491,215.1,619.6,284.3,613.8,461.4,467.20000000000005,VisualSearch,female,2
2_2_f2,1,13,UP,0.8,21,48.98,37.92,false,3723,3743,258.2,632.4,244.8,600.4,448.6,480.6,VisualSearch,female,2
2_2_f2,1,14,RIGHT,1.23,26,93.23,47.41,false,4354,4379,253.2,631.1,303.7,667.8,449.9,413.20000000000005,VisualSearch,female,2
2_2_f2,1,15,RIGHT,1.39,21,94,66.36,false,4868,4888,278.5,677.6,352.5,700.9,403.4,380.1,VisualSearch,female,2
2_2_f2,1,16,RIGHT,1.63,22,112.61,74.06,false,5374,5395,322.5,663.9,411.2,685.4,417.1,395.6,VisualSearch,female,2
2_2_f2,1,17,RIGHT,1.01,28,118.45,36.14,false,5633,5660,394,646.6,449.6,657.5,434.4,423.5,VisualSearch,female,2
2_2_f2,1,18,RIGHT,1.02,270,21.16,3.78,true,5800,6069,394,646.6,449.6,657.5,434.4,423.5,VisualSearch,female,2
2_2_f2,1,19,UP,3.51,159,747.54,22.06,true,6748,6906,421.5,736.2,488.2,597.2,344.79999999999995,483.79999999999995,VisualSearch,female,2
2_2_f2,1,20,RIGHT,1.52,20,97.75,75.87,false,7604,7623,457.6,624,533.8,595.8,457,485.20000000000005,VisualSearch,female,2
2_2_f2,1,21,RIGHT,0.87,17,61.88,51.31,false,8227,8243,516,609.3,564,616,471.70000000000005,465,VisualSearch,female,2
2_2_f2,1,22,RIGHT,1.47,22,96.43,67.03,false,8619,8640,537.3,654,612.5,679.8,427,401.20000000000005,VisualSearch,female,2
2_2_f2,1,23,LEFT,2.04,28,136.49,72.69,false,8960,8987,601.7,676.4,489.2,693.4,404.6,387.6,VisualSearch,female,2
2_2_f2,1,24,RIGHT,1.8,24,129.49,74.95,false,9355,9378,502.1,690.3,599.4,712,390.70000000000005,369,VisualSearch,female,2
2_2_f2,1,25,RIGHT,1.25,24,109.02,51.99,false,9938,9961,573.7,730.4,634.9,756.8,350.6,324.20000000000005,VisualSearch,female,2
2_2_f2,1,26,RIGHT,0.98,36,119.49,27.27,false,10980,11015,641.9,827.9,695,814.7,253.10000000000002,266.29999999999995,VisualSearch,female,2
2_2_f2,1,27,DOWN,1.48,21,99.31,70.71,false,11543,11563,689,816.2,653.9,875.2,264.79999999999995,205.79999999999995,VisualSearch,female,2
2_2_f2,1,28,RIGHT,1.9,23,127.81,82.48,false,12183,12205,651.2,919,760.2,925,162,156,VisualSearch,female,2
2_2_f2,1,29,RIGHT,2.71,26,163.64,104.09,false,12476,12501,737.8,869.7,890.2,852.7,211.29999999999995,228.29999999999995,VisualSearch,female,2
2_2_f2,1,30,UP,0.72,19,50.43,37.71,false,13433,13451,893,854.2,909.8,825.9,226.79999999999995,255.10000000000002,VisualSearch,female,2
2_2_f2,1,31,.,0.39,9,39.29,43.81,false,13674,13682,897.4,847.7,875.1,846.5,233.29999999999995,234.5,VisualSearch,female,2
2_2_f2,1,32,RIGHT,4.78,32,282.48,149.36,false,14017,14048,868.4,831.7,1101.6,940.8,249.29999999999995,140.20000000000005,VisualSearch,female,2
2_2_f2,1,33,UP,4.46,51,117.58,87.52,false,14529,14579,1096.9,922.3,923.7,780.3,158.70000000000005,300.70000000000005,VisualSearch,female,2
2_2_f2,1,34,LEFT,3.06,35,182.33,87.49,false,14706,14740,914,773.6,756.7,721.9,307.4,359.1,VisualSearch,female,2
2_2_f2,1,35,RIGHT,1.47,21,97.62,69.77,false,14932,14952,749.3,712.9,829.7,724.4,368.1,356.6,VisualSearch,female,2
2_2_f2,1,36,LEFT,1.24,20,85.95,62.14,false,15257,15276,817.3,746.6,747.9,742.1,334.4,338.9,VisualSearch,female,2
2_2_f2,1,37,RIGHT,2.21,28,139.71,78.83,false,15687,15714,745,772.5,837.1,836.5,308.5,244.5,VisualSearch,female,2
2_2_f2,1,38,LEFT,1.46,20,92.99,72.93,false,15895,15914,826.7,815.6,746.9,799.9,265.4,281.1,VisualSearch,female,2
2_2_f2,1,39,.,0.36,8,37.84,44.62,false,16259,16266,743.9,788.4,724,790.8,292.6,290.20000000000005,VisualSearch,female,2
2_2_f2,1,40,RIGHT,1.26,38,111.77,33.13,false,16771,16808,726.4,776.3,778.2,739.8,304.70000000000005,341.20000000000005,VisualSearch,female,2
2_2_f2,1,41,RIGHT,1.36,23,100.57,59.18,false,17336,17358,765.8,761.3,832.1,790.4,319.70000000000005,290.6,VisualSearch,female,2
2_2_f2,1,42,UP,1.13,18,76.47,62.84,false,17999,18016,829.6,794.8,797.3,753.2,286.20000000000005,327.79999999999995,VisualSearch,female,2
2_2_f2,1,43,.,0.35,27,63.13,13.12,false,18473,18499,803.1,770.6,822.9,772.2,310.4,308.79999999999995,VisualSearch,female,2
2_2_f2,1,44,LEFT,0.57,11,44.65,51.61,false,18731,18741,838,759.7,806.3,761.8,321.29999999999995,319.20000000000005,VisualSearch,female,2
2_2_f2,1,45,LEFT,0.57,10,48.01,56.9,false,18971,18980,810.2,745.7,780.1,737.8,335.29999999999995,343.20000000000005,VisualSearch,female,2
2_2_f2,1,46,RIGHT,0.59,30,92.47,19.62,false,19740,19769,779.1,728.9,810.2,737,352.1,344,VisualSearch,female,2
2_2_f2,1,47,LEFT,1.02,16,68.67,63.48,false,19917,19932,816.9,737.5,760.1,738.8,343.5,342.20000000000005,VisualSearch,female,2
2_2_f2,1,48,RIGHT,1.8,36,156.68,49.88,false,20291,20326,763.8,718.2,861.3,736.2,362.79999999999995,344.79999999999995,VisualSearch,female,2
2_2_f2,1,49,UP,2.75,164,765.95,16.77,true,20816,20979,857.9,776.8,858.6,661,304.20000000000005,420,VisualSearch,female,2
2_2_f2,2,1,RIGHT,1.3,24,94.43,54.05,false,61,84,851.1,680.9,903.5,718.2,400.1,362.79999999999995,VisualSearch,female,2
2_2_f2,2,2,DOWN,1.4,58,117.85,24.19,false,242,299,886.8,678.2,873.3,736.1,402.79999999999995,344.9,VisualSearch,female,2
2_2_f2,2,3,UP,3.26,41,171.4,79.51,false,534,574,884.5,691.1,882.6,556.8,389.9,524.2,VisualSearch,female,2
2_2_f2,2,4,UP,5.34,51,277.17,104.66,false,802,852,882.8,530.4,784.2,330.4,550.6,750.6,VisualSearch,female,2
2_2_f2,2,5,LEFT,3.72,33,193.45,112.66,false,993,1025,782.5,313,641.5,418,768,663,VisualSearch,female,2
2_2_f2,2,6,LEFT,1.23,18,79.85,68.36,false,1172,1189,640.2,406.1,593.7,370.8,674.9,710.2,VisualSearch,female,2
2_2_f2,2,7,RIGHT,4.69,37,239.93,126.73,false,1428,1464,591,381,775,253.6,700,827.4,VisualSearch,female,2
2_2_f2,2,8,DOWN,3.65,44,299.95,82.94,false,1742,1785,767.6,264.6,691.8,397.2,816.4,683.8,VisualSearch,female,2
2_2_f2,2,9,UP,3.16,26,192.6,121.58,false,2040,2065,689.7,424,747.7,306.5,657,774.5,VisualSearch,female,2
2_2_f2,2,10,DOWN,2.41,26,143.14,92.7,false,2261,2286,742.9,291.7,730.3,386.1,789.3,694.9,VisualSearch,female,2
2_2_f2,2,11,DOWN,1.56,35,149.65,44.67,false,2469,2503,728.2,376.5,683.3,429.2,704.5,651.8,VisualSearch,female,2
2_2_f2,2,12,LEFT,0.87,14,61.23,62.26,false,2971,2984,659.4,456.1,625.6,480.8,624.9,600.2,VisualSearch,female,2
2_2_f2,2,13,RIGHT,2.29,24,145.24,95.47,false,3244,3267,632.8,481.2,758.1,479,599.8,602,VisualSearch,female,2
2_2_f2,2,14,RIGHT,1.82,25,129.22,72.86,false,3617,3641,735.9,475,829.9,498.7,606,582.3,VisualSearch,female,2
2_2_f2,2,15,LEFT,1.34,24,73.32,55.93,false,4017,4040,817.7,490.9,760.1,524.3,590.1,556.7,VisualSearch,female,2
2_2_f2,2,16,DOWN,0.71,21,60.88,33.96,false,4285,4305,763.1,522.2,788.2,544.3,558.8,536.7,VisualSearch,female,2
2_2_f2,2,17,DOWN,0.93,16,66.15,58.3,false,4609,4624,786.2,551.2,773.9,588.1,529.8,492.9,VisualSearch,female,2
2_2_f2,2,18,LEFT,2.07,23,134.92,89.89,false,4820,4842,777.3,577.8,667.2,600.1,503.20000000000005,480.9,VisualSearch,female,2
2_2_f2,2,19,LEFT,0.95,17,62.26,55.72,false,5185,5201,691,576.4,639.6,569.1,504.6,511.9,VisualSearch,female,2
2_2_f2,2,20,DOWN,1.22,33,114.73,37.01,false,5336,5368,641.9,579.7,621.1,627.6,501.29999999999995,453.4,VisualSearch,female,2
2_2_f2,2,21,RIGHT,2,33,136.97,60.46,false,5855,5887,608.4,667.6,702.6,712.6,413.4,368.4,VisualSearch,female,2
2_2_f2,2,22,RIGHT,1.88,24,133.54,78.49,false,6324,6347,705.9,696.2,806.6,719.1,384.79999999999995,361.9,VisualSearch,female,2
2_2_f2,2,23,RIGHT,0.78,22,66.41,35.47,false,6966,6987,794.7,736.6,838.3,737.7,344.4,343.29999999999995,VisualSearch,female,2
2_2_f2,2,24,DOWN,1.36,22,100.5,61.73,false,7247,7268,825.9,742.1,790.9,793.5,338.9,287.5,VisualSearch,female,2
2_2_f2,2,25,.,0.36,26,61.27,13.67,false,7743,7768,795.3,769.5,807.2,781.7,311.5,299.29999999999995,VisualSearch,female,2
2_2_f2,2,26,DOWN,1.86,27,117.42,68.94,false,7931,7957,801,757.9,755.1,829.8,323.1,251.20000000000005,VisualSearch,female,2
2_2_f2,2,27,DOWN,1.59,24,90.75,66.33,false,8658,8681,744.3,864.2,707.6,928.7,216.79999999999995,152.29999999999995,VisualSearch,female,2
2_2_f2,2,28,LEFT,1.41,28,86.77,50.53,false,9180,9207,695.4,950.5,615,963.8,130.5,117.20000000000005,VisualSearch,female,2
2_2_f2,2,29,RIGHT,3.16,26,195.97,121.36,false,9496,9521,621.2,974.9,781.9,1045.9,106.10000000000002,35.09999999999991,VisualSearch,female,2
2_2_f2,2,30,UP,1.24,21,58.65,58.97,false,9721,9741,788.2,1006.1,782.2,950.2,74.89999999999998,130.79999999999995,VisualSearch,female,2
2_2_f2,2,31,UP,1.65,24,112.41,68.91,false,9906,9929,776.6,963.8,821,898.5,117.20000000000005,182.5,VisualSearch,female,2
2_2_f2,2,32,RIGHT,1.65,25,117.63,65.92,false,10361,10385,808.7,902,881.1,949.2,179,131.79999999999995,VisualSearch,female,2
2_2_f2,2,33,DOWN,4.02,47,132.48,85.6,false,10980,11026,870.5,984.6,900.2,1171.8,96.39999999999998,-90.79999999999995,VisualSearch,female,2
2_2_f2,2,34,DOWN,2.01,33,110.68,60.78,false,11577,11609,897.2,1028.1,939.2,1115.6,52.90000000000009,-34.59999999999991,VisualSearch,female,2
2_2_f2,2,35,UP,1.23,22,54.37,55.93,false,11971,11992,957.8,1096.5,965.2,1039.4,-15.5,41.59999999999991,VisualSearch,female,2
2_2_f2,2,36,DOWN,1.59,20,80.35,79.68,false,12084,12103,960.8,1107.9,953.8,1184.1,-26.90000000000009,-103.09999999999991,VisualSearch,female,2
2_2_f2,2,37,UP,6.14,144,314.08,42.65,true,12130,12273,945.5,1271.8,958.4,978.7,-190.79999999999995,102.29999999999995,VisualSearch,female,2
2_2_f2,2,38,RIGHT,2.07,26,139.26,79.73,false,12909,12934,940.1,1045.5,1061.2,1048.8,35.5,32.200000000000045,VisualSearch,female,2
2_2_f2,2,39,UP,2.2,24,118.81,91.67,false,13224,13247,1030.8,1028.5,1035.4,928.9,52.5,152.10000000000002,VisualSearch,female,2
2_2_f2,2,40,RIGHT,1.48,20,99.12,74.23,false,13507,13526,1031.6,969.8,1111.5,994.5,111.20000000000005,86.5,VisualSearch,female,2
2_2_f2,2,41,DOWN,1.72,23,114.01,74.93,false,13930,13952,1075.8,1027.5,1117.7,1100.6,53.5,-19.59999999999991,VisualSearch,female,2
2_2_f2,2,42,UP,1.43,29,100.39,49.3,false,14315,14343,1107.2,1059.8,1155.3,1005.9,21.200000000000045,75.10000000000002,VisualSearch,female,2
2_2_f2,2,43,UP,1.6,23,73.81,69.51,false,15136,15158,1145.3,1061,1126.4,988.9,20,92.10000000000002,VisualSearch,female,2
2_2_f2,2,44,UP,3.17,30,153.13,105.73,false,15288,15317,1127.5,977.8,1020.4,863.7,103.20000000000005,217.29999999999995,VisualSearch,female,2
2_2_f2,2,45,RIGHT,2.73,45,265.97,60.56,false,15645,15689,998,886.9,1135.2,944.7,194.10000000000002,136.29999999999995,VisualSearch,female,2
2_2_f2,2,46,UP,1.5,20,76.92,75.02,false,15942,15961,1143.6,962.8,1131.2,896.5,118.20000000000005,184.5,VisualSearch,female,2
2_2_f2,2,47,DOWN,1.37,32,120.89,42.8,false,16460,16491,1129.8,930.6,1178.6,979.1,150.39999999999998,101.89999999999998,VisualSearch,female,2
2_2_f2,2,48,RIGHT,2.02,23,123.83,87.9,false,16971,16993,1172.2,1003.9,1261,1065.8,77.10000000000002,15.200000000000045,VisualSearch,female,2
2_2_f2,2,49,RIGHT,1.82,26,132.28,69.81,false,17628,17653,1252.2,1031,1349.4,1066.6,50,14.400000000000091,VisualSearch,female,2
2_2_f2,2,50,UP,2.65,29,114.18,91.42,false,17948,17976,1314.3,1045.5,1255.9,933.4,35.5,147.60000000000002,VisualSearch,female,2
2_2_f2,2,51,DOWN,0.92,169,686.54,5.42,true,18401,18569,1253.8,963.3,1291.8,992.5,117.70000000000005,88.5,VisualSearch,female,2
2_2_f2,2,52,LEFT,1.46,24,96.1,61.02,false,18833,18856,1293.7,951,1214.5,927.5,130,153.5,VisualSearch,female,2
2_2_f2,2,53,UP,1.32,20,70.17,65.94,false,19137,19156,1229.5,847.7,1228.4,790.6,233.29999999999995,290.4,VisualSearch,female,2
2_2_f2,2,54,RIGHT,2.12,26,147.87,81.65,false,19346,19371,1232.8,905.1,1348.4,937.1,175.89999999999998,143.89999999999998,VisualSearch,female,2
2_2_f2,2,55,UP,3.6,164,536.14,21.96,true,19846,20009,1322.5,855.7,1369.6,705,225.29999999999995,376,VisualSearch,female,2
2_2_f2,2,56,DOWN,1.04,19,69.68,54.99,false,20406,20424,1363.2,720.9,1322.7,753.3,360.1,327.70000000000005,VisualSearch,female,2
2_2_f2,2,57,RIGHT,0.53,19,50.09,27.89,false,20700,20718,1320.7,706.9,1350.2,710.5,374.1,370.5,VisualSearch,female,2
2_2_f2,3,1,LEFT,2.26,24,138.97,94.02,false,56,79,1348.1,759.5,1220.5,763.7,321.5,317.29999999999995,VisualSearch,female,2
2_2_f2,3,2,DOWN,5.63,33,307.63,170.56,false,434,466,1217.8,758.6,1037.4,962.7,322.4,118.29999999999995,VisualSearch,female,2
2_2_f2,3,3,DOWN,1.73,24,112.32,72.28,false,715,738,1030,922.8,1001.9,997.8,158.20000000000005,83.20000000000005,VisualSearch,female,2
2_2_f2,3,4,RIGHT,4.96,46,276.09,107.73,false,896,941,1011.9,982.9,1293.3,1035.1,98.10000000000002,45.90000000000009,VisualSearch,female,2
2_2_f2,3,5,UP,0.86,16,55.37,53.65,false,1162,1177,1301.6,1024,1279.1,988.8,57,92.20000000000005,VisualSearch,female,2
2_2_f2,3,6,LEFT,1.67,22,102.36,75.79,false,1575,1596,1275.8,1015.7,1185.1,988.1,65.29999999999995,92.89999999999998,VisualSearch,female,2
2_2_f2,3,7,DOWN,0.67,13,49.67,51.54,false,1935,1947,1177.4,970.8,1162.8,999,110.20000000000005,82,VisualSearch,female,2
2_2_f2,3,8,UP,1.39,22,81.33,63.07,false,2167,2188,1155.3,993.6,1196.8,939.9,87.39999999999998,141.10000000000002,VisualSearch,female,2
2_2_f2,3,9,LEFT,1.42,21,90.33,67.39,false,2522,2542,1189.6,946.8,1111.6,928.4,134.20000000000005,152.60000000000002,VisualSearch,female,2
2_2_f2,3,10,DOWN,2.93,33,141.01,88.72,false,2911,2943,1125.7,979.7,1125,1115.4,101.29999999999995,-34.40000000000009,VisualSearch,female,2
2_2_f2,3,11,UP,1.31,20,74.75,65.53,false,3031,3050,1131.5,1003.9,1130.5,944.6,77.10000000000002,136.39999999999998,VisualSearch,female,2
2_2_f2,3,12,LEFT,1.43,20,97.29,71.72,false,3197,3216,1127.7,976.7,1046,988.4,104.29999999999995,92.60000000000002,VisualSearch,female,2
2_2_f2,3,13,LEFT,1.11,22,80.27,50.58,false,3625,3646,1061,1008.3,1000.9,1027.2,72.70000000000005,53.799999999999955,VisualSearch,female,2
2_2_f2,3,14,LEFT,0.77,15,58.94,51.24,false,4031,4045,1017.2,1074.4,972.3,1077.9,6.599999999999909,3.099999999999909,VisualSearch,female,2
2_2_f2,3,15,RIGHT,1.72,25,90.06,68.96,false,4570,4594,965.1,1085.5,1041.7,1033.3,-4.5,47.700000000000045,VisualSearch,female,2
2_2_f2,3,16,RIGHT,0.68,15,46.62,45.41,false,4747,4761,1050.5,989.6,1079.1,968.4,91.39999999999998,112.60000000000002,VisualSearch,female,2
2_2_f2,3,17,LEFT,0.95,18,64.63,52.83,false,5487,5504,1060.7,900.5,1011.9,919.1,180.5,161.89999999999998,VisualSearch,female,2
2_2_f2,3,18,.,0.38,8,34.78,47.74,false,5917,5924,1002.6,903.5,980.8,904,177.5,177,VisualSearch,female,2
2_2_f2,3,19,LEFT,0.61,13,45.92,46.6,false,6447,6459,985.1,915.4,951.2,921.1,165.60000000000002,159.89999999999998,VisualSearch,female,2
2_2_f2,3,20,LEFT,1.53,22,104.61,69.52,false,6648,6669,969.3,896.8,886.6,918.7,184.20000000000005,162.29999999999995,VisualSearch,female,2
2_2_f2,3,21,LEFT,1.38,20,82.42,69.23,false,7183,7202,895.2,923,818.2,938.3,158,142.70000000000005,VisualSearch,female,2
2_2_f2,3,22,LEFT,1.77,21,107.27,84.16,false,7464,7484,820.4,922.9,723.1,900.7,158.10000000000002,180.29999999999995,VisualSearch,female,2
2_2_f2,3,23,RIGHT,1.08,21,80.21,51.59,false,7719,7739,712.9,869.7,774,862.8,211.29999999999995,218.20000000000005,VisualSearch,female,2
2_2_f2,3,24,RIGHT,2.49,26,160.81,95.93,false,7897,7922,740.6,837.1,876.8,808.7,243.89999999999998,272.29999999999995,VisualSearch,female,2
2_2_f2,3,25,LEFT,1.98,23,116.58,86.26,false,8205,8227,851.9,786,740.2,786.6,295,294.4,VisualSearch,female,2
2_2_f2,3,26,DOWN,2.14,57,198.08,37.48,false,8636,8692,719.8,782.3,647.5,856.6,298.70000000000005,224.39999999999998,VisualSearch,female,2
2_2_f2,3,27,UP,1.94,25,132.8,77.73,false,8731,8755,660,842.1,666.7,758.5,238.89999999999998,322.5,VisualSearch,female,2
2_2_f2,3,28,DOWN,0.77,16,57.95,47.99,false,8976,8991,639.7,783.5,630.2,815.8,297.5,265.20000000000005,VisualSearch,female,2
