ParticipantID,Trial,Saccade,CURRENT_SAC_DIRECTION,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_START_TIME,CURRENT_SAC_END_TIME,Duration,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_CONTAINS_BLINK,Condition,Order,Task,ParticipantGender,Stimulus,ActorGender,Directionality,Ostension,Year
FOMG1,4,40,UP,5.73,230.09,119.47,9850,9896,48,1324.8,472.4,1477.5,272.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,4,41,RIGHT,1.43,76.48,71.53,10082,10100,20,1470.7,267.2,1539.2,238.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,4,42,DOWN,3.08,304.7,12.12,10302,10554,254,1541,208,1444.8,308.4,1,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,4,43,DOWN,6.12,248.38,145.69,10750,10790,42,1427.1,307.1,1532.1,542,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,4,44,LEFT,2.76,143.19,98.48,11078,11104,28,1530.1,545.7,1389.3,593.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,1,UP,8.16,241.22,145.68,138,192,56,1377.7,580.7,1102.9,322.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,2,LEFT,3.95,173.22,123.52,430,460,32,1079.1,307.7,885.2,245,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,3,DOWN,4.32,206.86,144.16,630,658,30,866.8,232.4,766.4,385.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,4,DOWN,8.78,294.39,141.6,858,918,62,745.7,405.9,860.7,756.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,5,LEFT,3.44,157.45,122.68,1142,1168,28,858.7,786,672.2,827.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,6,LEFT,2.93,134.78,112.64,1474,1498,26,635.6,827.8,472.1,799.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,7,RIGHT,18.27,316.57,228.4,1798,1876,80,408.9,789.3,1463.2,789.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,8,RIGHT,1.16,69.63,64.33,2044,2060,18,1461.5,793.5,1528.3,796.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,9,LEFT,5.31,200.63,139.78,2252,2288,38,1528.6,795.2,1227.6,764,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,10,LEFT,3.18,159.55,122.3,2502,2526,26,1203.6,760.6,1030.7,727.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,11,UP,2.25,124.9,93.59,2676,2698,24,1009.8,714.6,970.7,626,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,12,RIGHT,3.47,171.24,123.98,2962,2988,28,956.6,588.8,1139,631.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,13,RIGHT,2.79,142.36,116.07,3190,3212,24,1148.6,638.4,1299.2,612.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,14,LEFT,1.19,70.1,66.25,3434,3450,18,1331.9,611.4,1279.1,641.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,15,LEFT,7.62,221.6,158.65,3652,3698,48,1269.7,642.1,849,618.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,16,RIGHT,1.43,83.95,71.31,4112,4130,20,832,613.2,890.1,652.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,17,LEFT,1.96,105.77,81.61,4328,4350,24,893.7,658,810.8,710.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,18,LEFT,4.84,173.81,127.45,4614,4650,38,811.7,708.9,539.8,712.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,19,LEFT,2.07,106.25,86.37,4900,4922,24,529.1,708.3,437.6,653.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,20,DOWN,1.4,77.87,69.91,5144,5162,20,420.9,646.9,371.5,693.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,21,DOWN,1.21,74.39,67.26,5324,5340,18,384.9,705.4,421.2,749.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,22,UP,5.51,233.42,105.97,5582,5632,52,421.9,750.5,522,532.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,23,RIGHT,4.08,197.75,136.11,5958,5986,30,524.3,528.1,749.7,527.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,24,UP,2.04,116.87,85.17,6328,6350,24,751.8,530.8,823.1,467.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,25,RIGHT,4.47,174.22,97.1,6574,6618,46,813,467.3,1022.5,378.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,26,RIGHT,2.75,142.55,114.39,6894,6916,24,1012.9,370.9,1154.6,403.1,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,27,DOWN,1.62,94.26,80.81,7154,7172,20,1181.3,413.9,1147,473.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,28,RIGHT,5.63,204.55,134.14,7388,7428,42,1150.2,478.6,1449.1,542.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,29,LEFT,3.33,163.12,119.1,7680,7706,28,1458.2,543.1,1272.9,547.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,30,LEFT,3.94,191.47,85.58,7736,7780,46,1223.9,545.3,1008.3,539.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,31,UP,1.88,104.93,85.61,7946,7966,22,970.4,534.2,972.7,458.6,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,32,UP,1.15,83.11,48.03,8248,8270,24,965.8,458.5,988.1,415.7,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,33,DOWN,2.58,122.22,92.04,8436,8462,28,988.6,414.8,928.9,507.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,34,RIGHT,1.12,69.59,62.3,8708,8724,18,935.7,510.9,995.7,519.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,35,.,0.18,28.45,30.61,9002,9006,6,983.9,518,973.9,518.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,36,LEFT,3.7,175.07,123.2,9290,9318,30,966.1,516.5,765.4,502.3,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,37,UP,2.63,150.88,109.72,9522,9544,24,732.7,483.6,653.6,395.9,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,38,LEFT,1.75,98.22,79.36,9756,9776,22,632.2,384.6,538,373.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,39,LEFT,0.7,48.41,49.88,10040,10052,14,527.6,379.2,491.8,389.4,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,40,DOWN,2.84,125.93,101.27,10238,10264,28,504.3,395.2,403.9,483.2,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,41,LEFT,2.59,131.62,99.65,10550,10574,26,410.5,504.3,283.6,451.8,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,42,DOWN,5.86,273.43,108.46,10774,10826,54,256.7,437.7,214.3,680,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,5,43,RIGHT,3.93,225.4,85.51,11164,11208,46,204.7,688.4,414.2,755.5,0,Search,First,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,1,LEFT,4.06,173.82,126.96,464,494,32,981.2,439.6,811,543.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,2,RIGHT,7.67,264.95,127.88,766,824,60,795.8,542.1,1212.2,594.5,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,3,LEFT,15.88,309.57,214.63,942,1014,74,1232.9,594.7,559.1,191.5,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,4,LEFT,3.2,147.42,114.3,1150,1176,28,556.4,181.1,394.6,132.7,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,5,RIGHT,5.87,240.07,108.63,1372,1424,54,349.2,108.2,668.9,88.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,6,LEFT,6.52,226.51,148.08,1540,1582,44,687.1,89.1,330.7,88.7,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,7,RIGHT,3.5,215.32,92.16,1746,1782,38,332.3,93.6,491.9,171.1,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,8,RIGHT,3.24,177.35,124.43,1934,1958,26,512,174.4,650.6,97.1,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,9,LEFT,2.86,146.03,102.26,2164,2190,28,655.4,97.4,528.5,161.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,10,RIGHT,4.14,229.28,148.03,2296,2322,28,536.5,159.5,732.5,81.4,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,11,RIGHT,4.87,221.67,135.37,2480,2514,36,741.3,75.6,1001.8,67.7,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,12,RIGHT,1.49,87.05,83.01,2924,2940,18,999,71,1074.7,89.4,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,13,RIGHT,3.09,140.26,103.14,3172,3200,30,1082.3,86,1244.1,113.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,14,RIGHT,0.88,55.69,55.09,3508,3522,16,1241.9,110.5,1289,115,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,15,RIGHT,1.69,92.07,76.72,3756,3776,22,1282.5,114.6,1347.8,160.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,16,RIGHT,2.43,125.58,93.59,3920,3944,26,1341.7,156,1472.5,139.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,17,RIGHT,2.14,119.38,88.96,4244,4266,24,1485.4,130.3,1595.4,161,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,18,DOWN,2.48,171.15,5.88,4500,4920,422,1584.4,157.9,1606.7,255,1,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,19,RIGHT,3.14,95.76,78.53,5192,5230,40,1601.5,250.3,1728.9,163.4,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,20,LEFT,4.99,202.22,138.54,5326,5360,36,1722.5,167.8,1492.7,280.7,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,21,LEFT,4.59,219.67,152.97,5530,5558,30,1497.4,278,1263.9,345.4,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,22,LEFT,3.42,165.42,122.24,5728,5754,28,1245.3,341.3,1062.7,319.7,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,23,LEFT,2.69,144.77,103.6,5948,5972,26,1047.5,320.5,918.4,273,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,24,RIGHT,2.64,140.16,101.44,6094,6118,26,925.8,272.2,1059.2,306.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,25,LEFT,3.19,156.14,113.78,6482,6508,28,1046,314.1,878.7,341.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,26,UP,3.13,160.79,120.39,6702,6726,26,874,341.3,819.6,225.5,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,27,LEFT,3.02,156.04,107.69,7098,7124,28,830,220.3,689.3,278.9,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,28,LEFT,2.56,124.83,98.33,7344,7368,26,693.9,277.6,555.2,281.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,29,LEFT,3.08,150.78,102.56,7612,7640,30,548.9,288.1,427.8,373.5,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,30,LEFT,1.81,104.14,82.48,7920,7940,22,446.6,367,371,415.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,31,LEFT,1.5,85.69,68.38,8140,8160,22,376.7,425.5,292.1,428.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,32,RIGHT,3.26,171.95,116.26,8402,8428,28,298.3,428.8,462,487.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,33,RIGHT,2.7,157.05,96.44,8630,8656,28,433.5,480.2,583.3,483.5,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,34,DOWN,1.56,80.36,65.06,8876,8898,24,571.5,480.8,545.1,541.1,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,35,RIGHT,4.19,219.24,139.79,9048,9076,30,553,532.7,783.6,521.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,36,RIGHT,2.22,129.81,92.6,9342,9364,24,772.3,514.7,893.5,519,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,37,RIGHT,2.48,140.17,103.34,9568,9590,24,869.5,514,990.8,470.4,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,38,RIGHT,2.32,168.42,61.05,9876,9912,38,991.8,472.8,1093.7,528,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,39,RIGHT,3.34,165.58,111.33,10048,10076,30,1112.1,532.3,1289,569.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,40,DOWN,2.02,127.94,67.36,10324,10352,30,1275,568.2,1349.6,630.5,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,41,UP,4.5,178.86,89.99,10472,10520,50,1354.2,617.1,1522.2,479.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,42,RIGHT,2.62,134.44,100.69,10660,10684,26,1517.6,484.1,1663.8,502.1,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,6,43,DOWN,2.18,146.3,54.44,10944,10982,40,1665.3,505.9,1747.4,574.4,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,1,LEFT,3.5,183.42,125.01,32,58,28,1767.5,571.5,1586.9,637.9,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,2,DOWN,3.47,191.49,115.59,210,238,30,1581.5,644.3,1674.8,776,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,3,LEFT,10.5,286.99,164.05,430,492,64,1666.7,767.3,1064.5,804.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,4,UP,3.88,203.56,149.07,678,702,26,1010.7,812.7,886.9,678,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,5,LEFT,9.02,228.84,167.08,946,998,54,845.9,655.8,337.4,670,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,6,LEFT,1.53,86.96,69.71,1258,1278,22,319.1,674.5,241.6,706.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,7,RIGHT,1.44,88.84,71.9,1434,1452,20,251.8,703.9,334.3,694.9,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,8,.,0.41,37.46,40.78,1678,1686,10,319.8,698.7,296.3,700.4,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,9,RIGHT,2.59,147.88,107.76,1788,1810,24,299.3,702.6,438.2,664.2,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,10,RIGHT,2.42,136.59,100.91,2160,2182,24,434.8,643.8,532.3,715.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,11,RIGHT,3.17,159.5,121.93,2670,2694,26,544.6,723.1,722.4,712.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,12,LEFT,2.37,120.1,91.11,2872,2896,26,738.7,700.9,606.6,710.9,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,13,RIGHT,3.54,193.72,126.34,3046,3072,28,607.9,714.2,801.8,684.4,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,14,UP,0.99,64.02,54.92,3518,3534,18,788.3,683.7,825.6,653.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,15,.,0.35,36.48,44.1,3758,3764,8,814.2,660.1,798.2,651.7,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,16,RIGHT,1.37,89.37,62.11,4004,4024,22,788.7,652.4,863.5,660.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,17,RIGHT,1.2,75.84,60.11,4190,4208,20,842.3,656.5,908.5,651.9,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,18,RIGHT,1.78,106.02,74.24,4526,4548,24,891.2,652.4,986.5,634.2,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,19,RIGHT,0.77,56.12,38.62,5232,5250,20,986.6,631.6,1028.9,628.1,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,20,RIGHT,0.9,58.1,55.95,5810,5824,16,1017.5,635,1066.9,634.1,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,21,RIGHT,1.12,69.73,62.43,6106,6122,18,1062.1,629.1,1124.1,631.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,22,RIGHT,0.64,50.16,53.65,6424,6434,12,1121.2,639.7,1147.5,621.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,23,RIGHT,2.44,140.25,101.73,6586,6608,24,1143.1,621.8,1239.9,552.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,24,DOWN,7.21,329.49,144.15,6756,6804,50,1241.2,539.3,1512.1,764.2,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,25,RIGHT,1.77,101.01,80.29,6990,7010,22,1521.8,779.7,1623.5,769.4,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,26,DOWN,1.01,59.58,55.93,7310,7326,18,1616.4,779.9,1649.1,816.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,27,LEFT,3.38,164.7,120.62,7638,7664,28,1647,811.4,1460.1,859.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,28,LEFT,2.1,116.08,87.56,7844,7866,24,1430,851.7,1309.4,860.5,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,29,LEFT,3.79,182.1,135.43,8084,8110,28,1315.5,861.4,1099.4,875.7,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,30,LEFT,0.84,53.33,52.4,8342,8356,16,1046.7,873.1,999.4,868.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,31,LEFT,3.07,159.77,127.78,8524,8546,24,999.4,868.5,827.9,894,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,32,LEFT,0.55,41.87,45.62,8786,8796,12,767.6,891.6,742.6,877.1,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,33,LEFT,1.55,90.46,77.43,9024,9042,20,740.7,885.1,664.3,920.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,34,LEFT,2.09,114.48,86.89,9296,9318,24,673.2,918.2,568.6,965.5,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,35,LEFT,3.43,133.3,100.87,9482,9514,34,580.2,964.7,378.5,975.4,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,36,UP,4.73,161.97,102.76,9872,9916,46,373.4,976.5,234.4,792.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,37,LEFT,0.67,52.36,55.86,10094,10104,12,216.3,787.3,177.9,795,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,38,RIGHT,5.82,241.64,121.21,10414,10460,48,169.4,794.3,410.5,619.4,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,39,RIGHT,16.66,304.83,203.2,10670,10750,82,403.8,607.6,1331,530.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,7,40,LEFT,3.97,185.24,141.71,11006,11032,28,1304.5,493.1,1101.9,436.1,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,1,DOWN,4.87,189.04,121.71,98,136,40,1037.5,413.5,935.2,594.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,2,UP,7.81,235.61,150.14,444,494,52,926.1,599.9,719.3,326.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,3,LEFT,6.79,186.43,135.83,654,702,50,714,324.4,348.6,271,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,4,UP,4.21,188.03,123.82,864,896,34,350.2,273.1,385.3,108.7,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,5,RIGHT,14.92,568.97,56.93,1048,1308,262,397.7,104.3,1209.4,83.8,1,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,6,RIGHT,5,237.75,156.14,1536,1566,32,1201.6,62.6,1452.8,135.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,7,LEFT,16,717.94,47.9,1854,2186,334,1457.7,146.1,589.9,212.5,1,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,8,RIGHT,5.56,301.29,111.12,2408,2456,50,580.3,229.8,879.2,246,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,9,DOWN,11.71,549.22,20.55,2670,3238,570,911.3,262.6,945.4,737.5,1,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,10,UP,15.19,400.72,72.32,3602,3810,210,931.3,706.1,379.7,238.2,1,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,11,RIGHT,2.37,217.72,59.13,3898,3936,40,356.7,219.7,486,206.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,12,RIGHT,8.63,318.07,172.7,4084,4132,50,562.3,166.3,1018.2,100.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,13,DOWN,2.85,85.68,83.95,4312,4344,34,1001.9,22.2,979.3,131.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,14,LEFT,11.74,262.85,189.28,4396,4456,62,993.9,142,369.1,238.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,15,UP,3.33,110.7,83.28,4738,4776,40,370.6,235.4,292.6,115.7,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,16,RIGHT,7.2,287.89,163.6,4980,5022,44,282.4,113.6,677.2,101.1,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,17,DOWN,2.57,136.31,98.87,5366,5390,26,682.8,90.9,722.8,186.5,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,18,LEFT,4.46,163.29,131.26,5516,5548,34,723.9,183.8,500.6,116.9,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,19,RIGHT,4.19,199.98,139.68,5712,5740,30,474.2,100.7,699.9,81.2,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,20,LEFT,3.87,167,113.74,6028,6060,34,713,61.9,505.1,78.7,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,21,RIGHT,3.07,158.4,109.73,6236,6262,28,508.7,77.9,673.2,60,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,22,LEFT,3.41,164.82,113.79,6440,6468,30,674.5,60.4,510.4,121.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,23,LEFT,1.27,71.85,63.63,6710,6728,20,518.4,126.9,449.5,119.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,24,RIGHT,5.44,227.22,129.48,7194,7234,42,466.2,129.6,752.1,78.1,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,25,RIGHT,2.33,132.42,97.27,7682,7704,24,742.7,76.5,864.4,56.2,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,26,RIGHT,7.14,263.73,162.37,7878,7920,44,849.3,57.8,1197,173.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,27,LEFT,0.85,58.45,61.04,8116,8128,14,1195.3,165,1156.5,147.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,28,LEFT,3.79,181.81,118.4,8260,8290,32,1148.2,148,950.4,115.9,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,29,.,0.17,28.81,29.11,8492,8496,6,956.2,118.8,965.5,119.3,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,30,LEFT,4.54,240.83,98.61,8632,8676,46,969.6,116.4,779.2,225.7,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,31,UP,3,169.49,125.14,8862,8884,24,757.3,230.3,830.8,126.6,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,32,RIGHT,3.61,192.09,128.9,9022,9048,28,833.9,122.5,1026.7,117.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
FOMG1,8,33,RIGHT,4.35,185.8,120.79,9224,9258,36,1015.5,109.8,1241.8,150.8,0,Count,Second,VisualSearch,NA,NA,NA,NA,NA,2017
